Lx1_25;Ly1_25;Lx2_25;Ly2_25;net_Lx1_25;net_Ly1_25
42.4842227974747;0.755088456961193;-68.7296725172571;-1.53597325659387;2.06499132424939;0.372897598650650
38.5967403369597;0.989560956641085;-33.1627781341114;-2.32432777866359;1.36276791970486;0.591865340892318
-75.4745456521096;0.462370998176771;112.525179796776;-1.01536017620132;-3.04997548329270;0.0309622127343177
28.4287324794803;1.08728589253698;-31.6070520952294;-1.20768793285979;0.659798251994594;0.731169997634840
112.199198671985;0.937061789277945;19.2864544183673;-0.880899307761062;3.72241151629325;0.639725808752408
11.5382162180774;0.901488845672822;-117.389450144523;-2.17301651917403;0.725507109220411;0.478542082715421
-20.6713267650961;0.951102953136787;-103.007766636563;-3.64257564641134;-0.818717516748891;0.307678022423480
95.1485579926795;1.15948504310244;19.4704590392654;-0.645424584866024;3.37968248842632;0.914917080420107
23.5845495017887;1.11019771588250;8.96760024565573;0.146461628910449;0.575710700983694;0.943626825972309
-9.92314004497906;0.889562165668062;-73.6114625823889;-0.121002164594196;-0.637270872912234;0.698392518255871
62.1437164894775;1.76948133458855;-24.2310031935202;-4.22221660797126;1.82081226649152;1.10455996245854
37.8731935031802;0.716428733645974;-33.8066455601765;-2.21271112640517;1.27640346522927;0.195092921084023
-21.4698110168849;0.988579004316584;-44.9431681530664;-0.743232402886337;-0.447308176489126;0.743979536758895
29.6414052860804;1.31299785734085;-74.9609121273210;-3.04394779666104;0.375206126791783;0.720139570699275
57.9392725414568;0.780338397707832;-2.09676433638165;-1.39255643800995;2.11308817943976;0.545212999663798
164.228077079616;1.34259740756223;134.520441758421;1.07753409110728;4.87356005446180;1.38504342471313
-13.2643960394526;0.762697457631877;34.5797568880071;0.771983357348821;-0.537688672208461;0.675409246537546
16.8907490235438;0.270558827470227;1.24091695172884;0.823054874476756;0.287364243143086;0.138437749971070
119.454728655337;1.42504184322602;1.38527542682926;-3.03458947595496;3.72617737849708;0.818288029592405
-52.5061116783842;1.21728608014415;-103.905458224741;-1.24566164293691;-1.96471936501662;0.845664617871114
5.13073880148416;1.12470665216794;-3.91432562407686;-0.970014992428744;-0.747556191391151;0.822403032711730
18.0311635230825;0.953706162913868;-39.1357952159761;-1.84550639390333;-0.0312299925285906;0.712078896913149
28.4742927717516;0.554708830688789;-45.7098266571520;-1.93466259451516;0.926727824999028;0.126455064306343
73.5143423851313;1.53865280781088;-18.2658279669106;-2.37654690816814;2.19525132410775;0.992943236726359
-14.0502308294371;1.17262916748301;-77.5776790037109;-0.383302312385193;-0.554621935166702;0.880607514549206
32.3615682104969;1.01865092997815;65.1102509811191;0.195909329154562;1.34394241467694;0.799100995387395
-94.8421084358789;1.42308054304500;-210.447853069873;-3.89745788243969;-4.09529661030784;0.850622058617672
28.6457485265994;1.09757241227786;-25.1617086363033;-0.239882964266250;0.591309856591035;0.783839548352015
-4.20074395614032;1.26661714314537;1.64451938222905;-1.08217283219394;0.0214567690075994;1.07135312600913
-113.932931774594;1.76460217229515;-123.388994876779;-1.39311534020597;-5.27713908587841;1.36811881402690
-22.9428685437413;1.22860194975794;-61.7930519549114;-1.19647734964516;-1.05950695586550;0.954121031558077
21.1203203325359;1.14253565999853;38.3138940876179;-1.77976536178342;0.0569836666334010;0.802327363176928
-68.6448392061848;0.904519758328395;-94.9488908572837;-2.77050599788372;-3.05879097603473;0.388255834647775
3.05206074973597;1.46035543484419;-18.4302433409892;-1.56592619734482;0.233488781571590;1.11438537896874
22.3631808657485;1.46232861683105;39.9040810663391;-1.64896288225228;-0.500926233236335;1.20188942527918
-95.6077756274716;1.02005599674556;-72.0755480576482;-2.20333622626767;-4.00511639647174;0.568836267988374
80.7946264042628;1.51867649232741;-7.50211334260608;-3.19719221782613;1.80853748438315;0.966314344117809
48.6824529230541;1.48375054805009;-9.38422218672605;-3.14856533417746;1.48250955721559;0.938292486980425
5.20041506397947;0.872435204684835;-14.0931031216014;0.608861509386559;-0.0469181141690949;0.898571554122554
-45.2275244458072;1.10155166869039;-40.4245368935847;-2.28020388585580;-2.18822453953352;0.556533670494081
94.9088813026700;1.04457592337063;16.9709975213129;-0.851972833047738;3.33917046089027;0.813493419420445
18.6392988015401;1.37864752869613;-1.96695826658671;-2.38695385718707;0.512812228852462;0.844889621352538
28.2626771266475;1.17378720625434;24.2411959659638;3.33687668444721;1.07824923248439;1.33240886202680
75.2122871955448;1.26262584864130;32.2405745689823;1.26494856467753;2.65938862102797;1.41204178526782
76.4411939325407;1.31255326983378;-19.2546812876524;0.353413296509797;3.07998780908290;1.66860997682678
-31.7663352353836;-1.60316410604905;11.6158271458808;1.37791486746904;-0.503505300653830;-1.20431064665085
37.2999726281292;0.619857403407751;23.0338657012506;1.77792511299256;0.691966011682634;1.26350876849383
70.6544079516766;0.872094354616078;52.5838958125459;1.41738727937301;2.83748459351528;0.961291534226315
12.3621622623694;0.913813120926676;48.5343043303992;1.00806883236100;-1.02026077296354;0.802990027497539
